Entity,Continent,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths,Daily cases,Daily deaths,Season
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-08,108.0,244.0,2.0,7,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-09,199.0,250.0,2.0,6,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-10,195.0,265.0,2.0,15,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-11,173.0,278.0,2.0,13,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-12,104.0,280.0,2.0,2,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-13,144.0,291.0,2.0,11,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-14,272.0,299.0,2.0,8,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-15,227.0,314.0,2.0,15,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-16,435.0,335.0,2.0,21,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-17,287.0,342.0,2.0,7,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-18,226.0,350.0,3.0,8,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-19,313.0,367.0,3.0,17,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-20,281.0,377.0,5.0,10,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-21,466.0,412.0,5.0,35,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-22,482.0,442.0,6.0,30,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-23,387.0,479.0,6.0,37,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-24,528.0,545.0,7.0,66,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-25,703.0,614.0,7.0,69,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-26,579.0,671.0,9.0,57,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-27,677.0,736.0,9.0,65,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-28,873.0,823.0,9.0,87,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-29,800.0,882.0,9.0,59,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-04-30,1161.0,933.0,9.0,51,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-01,901.0,1024.0,9.0,91,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-02,1190.0,1115.0,9.0,91,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-03,810.0,1182.0,9.0,67,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-04,807.0,1271.0,10.0,89,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-05,702.0,1329.0,11.0,58,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-06,1182.0,1433.0,12.0,104,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-07,1027.0,1492.0,13.0,59,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-08,872.0,1551.0,13.0,59,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-09,848.0,1634.0,17.0,83,4,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-10,1356.0,1709.0,19.0,75,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-11,917.0,1886.0,19.0,177,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-12,1099.0,1995.0,19.0,109,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-13,920.0,2105.0,21.0,110,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-14,992.0,2189.0,23.0,84,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-15,1128.0,2310.0,25.0,121,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-16,989.0,2429.0,25.0,119,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-17,816.0,2480.0,25.0,51,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-18,1172.0,2544.0,26.0,64,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-19,930.0,2617.0,30.0,73,4,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-20,1042.0,2714.0,30.0,97,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-21,1215.0,2812.0,33.0,98,3,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-22,1199.0,2909.0,33.0,97,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-23,934.0,2976.0,34.0,67,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-24,889.0,3047.0,35.0,71,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-25,1091.0,3130.0,35.0,83,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-26,551.0,3161.0,36.0,31,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-27,961.0,3253.0,38.0,92,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-28,991.0,3348.0,39.0,95,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-29,1236.0,3429.0,41.0,81,2,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-30,1370.0,3535.0,42.0,106,1,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-05-31,1024.0,3645.0,42.0,110,0,Spring
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-01,1820.0,3739.0,42.0,94,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-02,1339.0,3836.0,43.0,97,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-03,1549.0,3932.0,45.0,96,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-04,1348.0,4021.0,45.0,89,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-05,1700.0,4155.0,45.0,134,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-06,1166.0,4249.0,47.0,94,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-07,1266.0,4328.0,49.0,79,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-08,1010.0,4427.0,49.0,99,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-09,1402.0,4516.0,52.0,89,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-10,1205.0,4640.0,52.0,124,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-11,1164.0,4759.0,55.0,119,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-12,1005.0,4851.0,56.0,92,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-13,1378.0,4996.0,60.0,145,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-14,1223.0,5090.0,60.0,94,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-15,1254.0,5173.0,64.0,83,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-16,999.0,5247.0,70.0,74,6,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-17,970.0,5369.0,73.0,122,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-18,1406.0,5475.0,76.0,106,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-19,1617.0,5639.0,79.0,164,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-20,1247.0,5783.0,82.0,144,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-21,978.0,5888.0,84.0,105,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-22,1040.0,5970.0,86.0,82,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-23,1045.0,6034.0,89.0,64,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-24,987.0,6129.0,93.0,95,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-25,985.0,6233.0,94.0,104,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-26,1057.0,6354.0,98.0,121,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-27,1009.0,6459.0,102.0,105,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-28,1179.0,6586.0,105.0,127,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-29,956.0,6698.0,108.0,112,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-06-30,1274.0,6793.0,112.0,95,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-01,907.0,6925.0,116.0,132,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-02,1160.0,7054.0,121.0,129,5,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-03,1078.0,7164.0,125.0,110,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-04,959.0,7272.0,129.0,108,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-05,756.0,7400.0,133.0,128,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-06,838.0,7478.0,136.0,78,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-07,693.0,7547.0,137.0,69,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-08,788.0,7657.0,141.0,110,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-09,970.0,7784.0,143.0,127,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-10,868.0,7882.0,145.0,98,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-11,790.0,8014.0,145.0,132,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-12,1108.0,8135.0,148.0,121,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-13,710.0,8198.0,150.0,63,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-14,764.0,8243.0,150.0,45,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-15,804.0,8369.0,153.0,126,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-16,1173.0,8481.0,156.0,112,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-17,1074.0,8544.0,160.0,63,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-18,790.0,8669.0,163.0,125,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-19,712.0,8810.0,167.0,141,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-20,639.0,8948.0,170.0,138,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-21,369.0,8985.0,174.0,37,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-22,1244.0,9121.0,177.0,136,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-23,1170.0,9266.0,178.0,145,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-24,1602.0,9422.0,182.0,156,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-25,1315.0,9552.0,187.0,130,5,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-26,1367.0,9681.0,191.0,129,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-27,1083.0,9764.0,194.0,83,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-28,824.0,9805.0,198.0,41,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-29,1963.0,9961.0,200.0,156,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-30,1547.0,10106.0,204.0,145,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-07-31,1374.0,10232.0,205.0,126,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-01,850.0,10284.0,209.0,52,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-02,915.0,10344.0,209.0,60,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-03,946.0,10386.0,211.0,42,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-04,1078.0,10432.0,214.0,46,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-05,1241.0,10538.0,218.0,106,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-06,1917.0,10715.0,223.0,177,5,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-07,1711.0,10887.0,225.0,172,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-08,1576.0,11003.0,229.0,116,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-09,1656.0,11175.0,232.0,172,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-10,1402.0,11312.0,236.0,137,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-11,876.0,11380.0,238.0,68,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-12,1842.0,11587.0,242.0,207,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-13,1730.0,11740.0,244.0,153,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-14,1952.0,11872.0,249.0,132,5,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-15,1886.0,12032.0,251.0,160,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-16,1317.0,12162.0,253.0,130,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-17,1049.0,12237.0,256.0,75,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-18,926.0,12305.0,256.0,68,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-19,1463.0,12446.0,258.0,141,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-20,1519.0,12559.0,261.0,113,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-21,1421.0,12689.0,262.0,130,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-22,1552.0,12850.0,266.0,161,4,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-23,1250.0,12949.0,269.0,99,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-24,812.0,13013.0,272.0,64,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-25,816.0,13056.0,274.0,43,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-26,1384.0,13186.0,275.0,130,1,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-27,1242.0,13294.0,277.0,108,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-28,1250.0,13384.0,279.0,90,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-29,1338.0,13456.0,282.0,72,3,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-30,1276.0,13556.0,284.0,100,2,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-08-31,1090.0,13611.0,284.0,55,0,Summer
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-01,944.0,13655.0,284.0,44,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-02,1187.0,13743.0,287.0,88,3,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-03,1032.0,13826.0,287.0,83,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-04,1346.0,13881.0,289.0,55,2,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-05,1313.0,13948.0,290.0,67,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-06,1166.0,13987.0,290.0,39,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-07,1082.0,14014.0,291.0,27,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-08,788.0,14044.0,292.0,30,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-09,1317.0,14102.0,293.0,58,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-10,933.0,14150.0,293.0,48,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-11,1261.0,14193.0,293.0,43,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-12,1093.0,14237.0,295.0,44,2,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-13,1206.0,14280.0,297.0,43,2,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-14,852.0,14306.0,297.0,26,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-15,727.0,14529.0,298.0,223,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-16,1169.0,14568.0,299.0,39,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-17,1312.0,14618.0,300.0,50,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-18,1154.0,14645.0,301.0,27,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-19,1334.0,14688.0,302.0,43,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-20,1224.0,14714.0,302.0,26,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-21,997.0,14738.0,302.0,24,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-22,857.0,14759.0,302.0,21,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-23,1005.0,14795.0,303.0,36,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-24,1005.0,14816.0,304.0,21,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-25,1170.0,14839.0,304.0,23,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-26,1141.0,14869.0,306.0,30,2,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-27,1295.0,14909.0,308.0,40,2,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-28,929.0,14919.0,309.0,10,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-29,920.0,14945.0,310.0,26,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-09-30,1266.0,14982.0,311.0,37,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-01,1351.0,15019.0,311.0,37,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-02,1213.0,15051.0,312.0,32,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-03,1337.0,15068.0,312.0,17,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-04,1131.0,15094.0,312.0,26,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-05,929.0,15122.0,312.0,28,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-06,777.0,15141.0,312.0,19,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-07,1042.0,15174.0,313.0,33,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-08,987.0,15190.0,313.0,16,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-09,1059.0,15213.0,313.0,23,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-10,1177.0,15244.0,314.0,31,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-11,1091.0,15268.0,314.0,24,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-12,639.0,15292.0,315.0,24,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-13,924.0,15307.0,315.0,15,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-14,1293.0,15331.0,316.0,24,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-15,1105.0,15348.0,316.0,17,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-16,1084.0,15368.0,317.0,20,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-17,982.0,15392.0,317.0,24,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-18,1156.0,15418.0,317.0,26,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-19,829.0,15432.0,319.0,14,2,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-20,816.0,15459.0,320.0,27,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-21,1010.0,15484.0,321.0,25,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-22,899.0,15508.0,321.0,24,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-23,1379.0,15525.0,321.0,17,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-24,937.0,15543.0,321.0,18,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-25,1017.0,15551.0,321.0,8,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-26,576.0,15565.0,322.0,14,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-27,453.0,15571.0,322.0,6,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-28,721.0,15582.0,322.0,11,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-29,689.0,15593.0,323.0,11,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-30,805.0,15605.0,323.0,12,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-10-31,954.0,15616.0,324.0,11,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-01,1038.0,15630.0,325.0,14,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-02,653.0,15637.0,325.0,7,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-03,400.0,15640.0,326.0,3,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-04,769.0,15650.0,326.0,10,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-05,740.0,15668.0,326.0,18,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-06,768.0,15676.0,326.0,8,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-07,968.0,15693.0,326.0,17,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-08,797.0,15708.0,326.0,15,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-09,544.0,15711.0,326.0,3,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-10,597.0,15720.0,326.0,9,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-11,738.0,15735.0,326.0,15,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-12,713.0,15744.0,326.0,9,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-13,649.0,15755.0,326.0,11,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-14,1069.0,15779.0,327.0,24,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-15,862.0,15793.0,328.0,14,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-16,608.0,15801.0,329.0,8,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-17,551.0,15806.0,329.0,5,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-18,786.0,15823.0,329.0,17,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-19,800.0,15835.0,329.0,12,0,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-20,794.0,15848.0,330.0,13,1,Autumn
Senegal,Africa,29,0.3,0.07,1446.8,15850567,18,3,2020-11-21,978.0,15865.0,330.0,17,0,Autumn
